Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.603200912475586,212818400
2015-01-05,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.91009521484375,257142000
2015-01-06,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.912343978881836,263188400
2015-01-07,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.247652053833008,160423600
2015-01-08,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,25.179296493530273,237458000
2015-01-09,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,25.206300735473633,214798000
2015-01-12,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.585205078125,198603200
2015-01-13,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.80348777770996,268367600
2015-01-14,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.70897102355957,195826400
2015-01-15,27.5,27.514999389648438,26.665000915527344,26.704999923706055,24.03836441040039,240056000
2015-01-16,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.851581573486328,314053200
2015-01-20,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.465930938720703,199599600
2015-01-21,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.6527099609375,194303600
2015-01-22,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.29405975341797,215185600
2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.42458724975586,185859200
2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.451589584350586,222460000
2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.560447692871094,382274800
2015-01-28,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.94892120361328,585908400
2015-01-29,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.75680160522461,337745600
2015-01-30,29.600000381469727,30.0,29.212499618530273,29.290000915527344,26.365243911743164,334982000
2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.6960391998291,250956400
2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.700544357299805,207662800
2015-02-04,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.905324935913086,280598800
2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,27.097360610961914,168984800
2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.86917495727539,174826400
2015-02-09,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,27.047658920288086,155559200
2015-02-10,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.567279815673828,248034000
2015-02-11,30.6924991607666,31.229999542236328,30.625,31.219999313354492,28.213424682617188,294247200
2015-02-12,31.514999389648438,31.8700008392334,31.392499923706055,31.614999771118164,28.570388793945312,297898000
2015-02-13,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.710464477539062,217088800
2015-02-17,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.879901885986328,252609600
2015-02-18,31.907499313354492,32.19499969482422,31.862499237060547,32.18000030517578,29.080984115600586,179566800
2015-02-19,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,29.019975662231445,149449600
2015-02-20,32.154998779296875,32.375,32.01250076293945,32.375,29.257192611694336,195793600
2015-02-23,32.505001068115234,33.25,32.415000915527344,33.25,30.04793357849121,283896400
2015-02-24,33.23500061035156,33.400001525878906,32.79249954223633,33.04249954223633,29.860414505004883,276912400
2015-02-25,32.88999938964844,32.900001525878906,32.037498474121094,32.1974983215332,29.096790313720703,298846800
2015-02-26,32.1974983215332,32.717498779296875,31.65250015258789,32.60499954223633,29.465044021606445,365150000
2015-02-27,32.5,32.64250183105469,32.060001373291016,32.1150016784668,29.022239685058594,248059200
2015-03-02,32.3125,32.56999969482422,32.07500076293945,32.272499084472656,29.164567947387695,192386800
2015-03-03,32.2400016784668,32.380001068115234,32.022499084472656,32.34000015258789,29.225568771362305,151265200
2015-03-04,32.275001525878906,32.38999938964844,32.08000183105469,32.1349983215332,29.040306091308594,126665200
2015-03-05,32.14500045776367,32.1875,31.440000534057617,31.602500915527344,28.55909538269043,226068400
2015-03-06,32.099998474121094,32.342498779296875,31.565000534057617,31.649999618530273,28.602014541625977,291368400
2015-03-09,31.989999771118164,32.39250183105469,31.264999389648438,31.78499984741211,28.724010467529297,354114000
2015-03-10,31.602500915527344,31.80500030517578,30.950000762939453,31.127500534057617,28.129833221435547,275426400
2015-03-11,31.1875,31.1924991607666,30.52750015258789,30.559999465942383,27.616985321044922,275756000
2015-03-12,30.577499389648438,31.225000381469727,30.407499313354492,31.112499237060547,28.11627960205078,193450800
2015-03-13,31.100000381469727,31.350000381469727,30.645000457763672,30.897499084472656,27.921979904174805,207309200
2015-03-16,30.969999313354492,31.237499237060547,30.717500686645508,31.237499237060547,28.229249954223633,143497200
2015-03-17,31.475000381469727,31.829999923706055,31.412500381469727,31.760000228881836,28.7014217376709,204092400
2015-03-18,31.75,32.290000915527344,31.592500686645508,32.11750030517578,29.024492263793945,261083600
2015-03-19,32.1875,32.3125,31.850000381469727,31.875,28.80534553527832,183238000
2015-03-20,32.0625,32.099998474121094,31.290000915527344,31.475000381469727,28.443866729736328,274780400
2015-03-23,31.780000686645508,31.962499618530273,31.6299991607666,31.802499771118164,28.73983383178711,150838800
2015-03-24,31.8075008392334,32.0099983215332,31.639999389648438,31.672500610351562,28.622356414794922,131369200
2015-03-25,31.635000228881836,31.704999923706055,30.844999313354492,30.844999313354492,27.874544143676758,206620800
2015-03-26,30.690000534057617,31.219999313354492,30.649999618530273,31.059999465942383,28.068838119506836,190291600
2015-03-27,31.142499923706055,31.174999237060547,30.727500915527344,30.8125,27.84516716003418,158184800
2015-03-30,31.012500762939453,31.600000381469727,31.0,31.592500686645508,28.550052642822266,188398800
2015-03-31,31.522499084472656,31.622499465942383,31.09000015258789,31.107500076293945,28.111757278442383,168362400
2015-04-01,31.204999923706055,31.280000686645508,30.774999618530273,31.0625,28.07109260559082,162485600
2015-04-02,31.25749969482422,31.389999389648438,31.047500610351562,31.329999923706055,28.312837600708008,128880400
2015-04-06,31.11750030517578,31.877500534057617,31.082500457763672,31.837499618530273,28.771459579467773,148776000
2015-04-07,31.90999984741211,32.029998779296875,31.4950008392334,31.502500534057617,28.468717575073242,140049200
2015-04-08,31.462499618530273,31.600000381469727,31.24250030517578,31.399999618530273,28.376096725463867,149316800
2015-04-09,31.462499618530273,31.645000457763672,31.165000915527344,31.639999389648438,28.59297752380371,129936000
2015-04-10,31.487499237060547,31.802499771118164,31.315000534057617,31.774999618530273,28.71497917175293,160752000
2015-04-13,32.092498779296875,32.14250183105469,31.65250015258789,31.712499618530273,28.658496856689453,145460400
2015-04-14,31.75,31.822500228881836,31.477500915527344,31.575000762939453,28.534238815307617,102098400
2015-04-15,31.602500915527344,31.782499313354492,31.502500534057617,31.69499969482422,28.642684936523438,115881600
2015-04-16,31.56999969482422,31.774999618530273,31.52750015258789,31.542499542236328,28.504873275756836,113476000
2015-04-17,31.387500762939453,31.53499984741211,31.114999771118164,31.1875,28.184053421020508,207828000
2015-04-20,31.392499923706055,32.029998779296875,31.292499542236328,31.899999618530273,28.827932357788086,188217200
2015-04-21,32.025001525878906,32.04999923706055,31.667499542236328,31.727500915527344,28.672054290771484,129740400
2015-04-22,31.747499465942383,32.217498779296875,31.579999923706055,32.154998779296875,29.05837631225586,150618000
2015-04-23,32.07500076293945,32.60499954223633,32.03499984741211,32.41749954223633,29.295604705810547,183083600
2015-04-24,32.622501373291016,32.657501220703125,32.307498931884766,32.56999969482422,29.43341636657715,178103600
2015-04-27,33.07749938964844,33.282501220703125,32.787498474121094,33.162498474121094,29.96885871887207,387816800
2015-04-28,33.6150016784668,33.6349983215332,32.39250183105469,32.63999938964844,29.496673583984375,475696000
2015-04-29,32.540000915527344,32.897499084472656,32.07500076293945,32.15999984741211,29.062904357910156,253544400
